/Users/aaryamansingh/Desktop/Data/IMG/center_2024_06_11_11_45_46_433.jpg, /Users/aaryamansingh/Desktop/Data/IMG/left_2024_06_11_11_45_46_433.jpg, /Users/aaryamansingh/Desktop/Data/IMG/right_2024_06_11_11_45_46_433.jpg, 0, 0, 0, 7.891494E-05
/Users/aaryamansingh/Desktop/Data/IMG/center_2024_06_11_11_45_46_535.jpg, /Users/aaryamansingh/Desktop/Data/IMG/left_2024_06_11_11_45_46_535.jpg, /Users/aaryamansingh/Desktop/Data/IMG/right_2024_06_11_11_45_46_535.jpg, 0, 0, 0, 7.869779E-05
/Users/aaryamansingh/Desktop/Data/IMG/center_2024_06_11_11_45_46_640.jpg, /Users/aaryamansingh/Desktop/Data/IMG/left_2024_06_11_11_45_46_640.jpg, /Users/aaryamansingh/Desktop/Data/IMG/right_2024_06_11_11_45_46_640.jpg, 0, 0, 0, 7.791787E-05
/Users/aaryamansingh/Desktop/Data/IMG/center_2024_06_11_11_45_46_744.jpg, /Users/aaryamansingh/Desktop/Data/IMG/left_2024_06_11_11_45_46_744.jpg, /Users/aaryamansingh/Desktop/Data/IMG/right_2024_06_11_11_45_46_744.jpg, 0, 0, 0, 7.793856E-05
/Users/aaryamansingh/Desktop/Data/IMG/center_2024_06_11_11_45_46_844.jpg, /Users/aaryamansingh/Desktop/Data/IMG/left_2024_06_11_11_45_46_844.jpg, /Users/aaryamansingh/Desktop/Data/IMG/right_2024_06_11_11_45_46_844.jpg, 0, 0, 0, 7.81741E-05
/Users/aaryamansingh/Desktop/Data/IMG/center_2024_06_11_11_45_46_944.jpg, /Users/aaryamansingh/Desktop/Data/IMG/left_2024_06_11_11_45_46_944.jpg, /Users/aaryamansingh/Desktop/Data/IMG/right_2024_06_11_11_45_46_944.jpg, 0, 0, 0, 7.7849E-05
/Users/aaryamansingh/Desktop/Data/IMG/center_2024_06_11_11_45_47_044.jpg, /Users/aaryamansingh/Desktop/Data/IMG/left_2024_06_11_11_45_47_044.jpg, /Users/aaryamansingh/Desktop/Data/IMG/right_2024_06_11_11_45_47_044.jpg, 0, 0, 0, 7.838857E-05
/Users/aaryamansingh/Desktop/Data/IMG/center_2024_06_11_11_45_47_148.jpg, /Users/aaryamansingh/Desktop/Data/IMG/left_2024_06_11_11_45_47_148.jpg, /Users/aaryamansingh/Desktop/Data/IMG/right_2024_06_11_11_45_47_148.jpg, 0, 0, 0, 7.819236E-05
/Users/aaryamansingh/Desktop/Data/IMG/center_2024_06_11_11_45_47_248.jpg, /Users/aaryamansingh/Desktop/Data/IMG/left_2024_06_11_11_45_47_248.jpg, /Users/aaryamansingh/Desktop/Data/IMG/right_2024_06_11_11_45_47_248.jpg, 0, 0, 0, 7.796952E-05
/Users/aaryamansingh/Desktop/Data/IMG/center_2024_06_11_11_45_47_352.jpg, /Users/aaryamansingh/Desktop/Data/IMG/left_2024_06_11_11_45_47_352.jpg, /Users/aaryamansingh/Desktop/Data/IMG/right_2024_06_11_11_45_47_352.jpg, 0, 0, 0, 7.809659E-05
/Users/aaryamansingh/Desktop/Data/IMG/center_2024_06_11_11_45_47_457.jpg, /Users/aaryamansingh/Desktop/Data/IMG/left_2024_06_11_11_45_47_457.jpg, /Users/aaryamansingh/Desktop/Data/IMG/right_2024_06_11_11_45_47_457.jpg, 0, 0, 0, 7.969719E-05
/Users/aaryamansingh/Desktop/Data/IMG/center_2024_06_11_11_45_47_557.jpg, /Users/aaryamansingh/Desktop/Data/IMG/left_2024_06_11_11_45_47_557.jpg, /Users/aaryamansingh/Desktop/Data/IMG/right_2024_06_11_11_45_47_557.jpg, 0, 0, 0, 7.836665E-05
/Users/aaryamansingh/Desktop/Data/IMG/center_2024_06_11_11_45_47_660.jpg, /Users/aaryamansingh/Desktop/Data/IMG/left_2024_06_11_11_45_47_660.jpg, /Users/aaryamansingh/Desktop/Data/IMG/right_2024_06_11_11_45_47_660.jpg, 0, 0, 0, 7.849804E-05
/Users/aaryamansingh/Desktop/Data/IMG/center_2024_06_11_11_45_47_764.jpg, /Users/aaryamansingh/Desktop/Data/IMG/left_2024_06_11_11_45_47_764.jpg, /Users/aaryamansingh/Desktop/Data/IMG/right_2024_06_11_11_45_47_764.jpg, 0, 0, 0, 7.822709E-05
/Users/aaryamansingh/Desktop/Data/IMG/center_2024_06_11_11_45_47_865.jpg, /Users/aaryamansingh/Desktop/Data/IMG/left_2024_06_11_11_45_47_865.jpg, /Users/aaryamansingh/Desktop/Data/IMG/right_2024_06_11_11_45_47_865.jpg, 0, 0, 0, 7.862136E-05
/Users/aaryamansingh/Desktop/Data/IMG/center_2024_06_11_11_45_47_968.jpg, /Users/aaryamansingh/Desktop/Data/IMG/left_2024_06_11_11_45_47_968.jpg, /Users/aaryamansingh/Desktop/Data/IMG/right_2024_06_11_11_45_47_968.jpg, 0, 0, 0, 7.846866E-05
/Users/aaryamansingh/Desktop/Data/IMG/center_2024_06_11_11_45_48_068.jpg, /Users/aaryamansingh/Desktop/Data/IMG/left_2024_06_11_11_45_48_068.jpg, /Users/aaryamansingh/Desktop/Data/IMG/right_2024_06_11_11_45_48_068.jpg, 0, 0, 0, 7.807432E-05
/Users/aaryamansingh/Desktop/Data/IMG/center_2024_06_11_11_45_48_173.jpg, /Users/aaryamansingh/Desktop/Data/IMG/left_2024_06_11_11_45_48_173.jpg, /Users/aaryamansingh/Desktop/Data/IMG/right_2024_06_11_11_45_48_173.jpg, 0, 0, 0, 7.818557E-05
/Users/aaryamansingh/Desktop/Data/IMG/center_2024_06_11_11_45_48_281.jpg, /Users/aaryamansingh/Desktop/Data/IMG/left_2024_06_11_11_45_48_281.jpg, /Users/aaryamansingh/Desktop/Data/IMG/right_2024_06_11_11_45_48_281.jpg, 0, 0, 0, 7.841593E-05
/Users/aaryamansingh/Desktop/Data/IMG/center_2024_06_11_11_45_48_382.jpg, /Users/aaryamansingh/Desktop/Data/IMG/left_2024_06_11_11_45_48_382.jpg, /Users/aaryamansingh/Desktop/Data/IMG/right_2024_06_11_11_45_48_382.jpg, 0, 0.2507612, 0, 0.192519
